,Categorie,town,Pourcentage Raised,Creation Date,NumberDonors,Duration in days,Short_description,Amount collected ,Amount targeted,MeanDonation,categoryNumeric,townNumeric,size
20,"Medical, Illness & Healing",Guenrouet,82.3,2021-10-27,13,95,"['Merci', 'toutes', 'votre', 'soutien', 'petite', 'Careen', 'maintenant', 'retrouvé', 'sourire', 'souffre', 'reprend', 'poils', 'grâce', 'traitement', 'vitamines', 'photos', 'voilà', 'reçus', 'soins.Thank', 'support', 'Little', 'Careen', 'doing', 'smiling', 'again', 'because', 'suffering', 'anymore', 'getting', 'better', 'thanks', 'vitamin', 'treatment', 'pictures', 'receipts', 'care.Asante', 'Français', 'emmené', 'Careen', 'vendredi', 'dernier', 'rendez-vous', 'médecin', '000Tsh', 'prise', '000Tsh', 'corps', 'était', 'recevoir', ""l'opération"", 'Careen', 'manque', 'nutriments', 'essentiels', ""l'opération"", 'planifié', 'mardi', 'novembre.-', 'Careen', 'bénéficié', 'opération', ""aujourd'hui"", '000Tsh', 'repartir', 'médicaments', 'besoin', '000Tsh', "".L'objectif"", 'cagnotte', 'atteint', 'collectés.Merci', 'votre', 'soutien', 'English', 'Careen', 'Friday', 'doctor', 'appointment', '20,000Tsh', 'blood', 'drawn', '30,000Tsh', 'ready', 'surgery', 'Careen', 'lacks', 'essential', 'nutrients', 'operation', 'scheduled', 'Tuesday', 'November', 'Careen', 'operation', 'today', '000Tsh', 'leave', 'medicine', 'needs', '000Tsh', 'objective', 'kitty', 'reached', 'collected', 'donations.Thank', 'support.Bonjour', 'Fleury', 'volontaire', 'WEHAF.WEHAF', 'Widows', 'Encouragement', 'HIV/AIDS', 'Foundation', 'signifie', 'Fondation', 'encouragement', 'veuves', 'personnes', 'atteintes', 'VIH/SIDA', 'association', 'tanzanienne', 'objectif', 'aider', 'femmes', 'précaires', 'prendre', 'confiance', 'plein', 'potentiel', 'donnant', 'possibilité', 'développer', 'compétences', 'techniques', 'trouver', 'emploi', 'WEHAF', 'œuvre', 'également', 'scolariser', 'enfants', 'femmes', 'veuves', 'abandonnées.Hier', 'rencontré', 'Careen', 'petite', 'fille', 'souffrant', 'hypertrophie', 'adénoïdienne', 'sévère', 'hypertrophie', 'adénoïdienne', 'caractérise', 'gonflement', 'tissu', 'lymphatique', 'adénoïdes', 'amygdales', 'modifie', 'dynamique', 'voies', 'respiratoires', 'supérieures', 'facilite', 'infections', 'récurrentes', 'gorge', 'oreilles', 'paranasaux', 'sains…', 'hypertrophie', 'adénoïdienne', 'caractérisée', 'cliniquement', 'présence', 'respiration', 'buccale', 'rhinite', 'persistante', 'ronflements', 'pendant', 'sommeil', 'sourde', 'nasale', 'mauvaise', 'haleine', 'nocturne', 'Careen', 'cette', 'pathologie', 'entraîne', 'importantes', 'difficultés', 'respiratoires', 'pauses', 'respiratoires', 'pendant', 'sommeil', 'conduire', 'atteinte', 'cardiaque', 'surcharge', 'travail', 'cœur.Le', 'traitement', 'cette', 'pathologie', 'handicapante', 'adénoïdectomie', 'ablation', 'adénoïdes', 'Cette', 'procédure', 'simple', 'comporte', 'risques', 'Arusha', 'Careen', 'cette', 'chirurgie', 'coûte', 'environ', 'prise', 'charge', 'Malheureusement', 'maman', 'Careen', 'occupe', 'seule', 'fille', 'faible', 'salaire', 'blanchisseuse', 'suffisant', 'couvrir', 'coûts', 'cette', 'opération.C', 'appelle', 'votre', 'générosité', 'permettre', 'petite', 'Careen', 'soignée', 'Chaque', 'aussi', 'petit', 'bénédiction.Je', 'remercie', 'votre', 'soutien', 'Fleury', '-Hello', 'Fleury', 'volunteer', 'WEHAF.WEHAF', 'Widows', 'Encouragement', 'HIV/AIDS', 'Foundation', 'stands', 'Widows', 'Encouragement', 'HIV/AIDS', 'Foundation', 'Tanzanian', 'non-profit', 'whose', 'objective', 'vulnerable', 'women', 'confidence', 'their', 'potential', 'giving', 'opportunity', 'develop', 'technical', 'skills', 'order', 'WEHAF', 'works', 'educate', 'children', 'these', 'widowed', 'abandoned', 'women.Yesterday', 'Careen', '5-year-old', 'severe', 'adenoidal', 'hypertrophy', 'Adenoidal', 'hypertrophy', 'characterized', 'swelling', 'lymphatic', 'tissue', 'adenoids', 'tonsils', 'which', 'alters', 'dynamics', 'upper', 'respiratory', 'tract', 'facilitates', 'recurrent', 'infections', 'throat', 'healthy', 'paranasals', 'Adenoidal', 'hypertrophy', 'characterized', 'clinically', 'presence', 'mouth', 'breathing', 'persistent', 'rhinitis', 'snoring', 'during', 'sleep', 'nasal', 'voice', 'breath', 'night', 'cough', 'Careen', 'condition', 'leads', 'significant', 'breathing', 'difficulties', 'pauses', 'breathing', 'during', 'sleep', 'cardiac', 'damage', 'overload', 'heart', 'work.The', 'treatment', 'debilitating', 'condition', 'adenoidectomy', 'removal', 'adenoids', 'simple', 'low-risk', 'procedure', 'Arusha', 'where', 'Careen', 'lives', 'surgery', 'costs', 'about', 'covered', 'government', 'Unfortunately', 'Careen', 'mother', 'takes', 'daughter', 'alone', 'salary', 'laundry', 'worker', 'enough', 'cover', 'costs', 'operation.That', 'appealing', 'generosity', 'allow', 'little', 'Careen', 'treated', 'possible', 'Every', 'donation', 'matter', 'small', 'blessing.I', 'thank', 'support', 'FleuryRead']",247.0,300.0,19.0,1,44,1
21,"Medical, Illness & Healing",Paris,6.6,2021-12-14,15,47,"['ENGLISH', 'version', 'français', 'dessous', 'French', 'version', 'below', 'moment', 'reading', 'mother', 'choosing', 'bread', 'children', 'herself', 'daughters.This', 'unspoken', 'reality', 'Lebanon', 'inflated', 'country', 'world.Almost', 'three-quarters', 'population', 'living', 'poverty', 'Papers', 'about', 'every', 'poverty.What', 'about', 'every', 'single', 'dreading', 'start', 'period', 'month', 'poverty', 'about', 'about.The', 'social', 'stigma', 'around', 'periods', 'makes', 'worse', 'mothers', 'secretly', 'improvise', 'alternatives.Girls', 'being', 'taught', 'socks', 'their', 'clothes', 'menstrual', 'result', 'unhygienic', 'alternatives', 'girls', 'using', 'their', 'longer', 'making', 'prone', 'infections.The', 'other', 'already', 'suffering', 'physical', 'problems.And', 'result', 'period', 'poverty', 'Girls', 'skipping', 'school', 'means', 'years.How', 'Jeyetik', 'startedSince', 'unfortunate', 'August', 'explosion', 'Jeyetik', 'personal', 'initiative', 'Myriam', 'turned', 'nation-wide', 'sisterhood', 'Equally', 'passionate', 'aware', 'girls', 'gathered', 'their', 'friends', 'started', 'collecting', 'distributing', 'women', 'their', 'communities', 'Together', 'covered', 'Beirut', 'Tripoli', 'Beqaa', 'Keserwan.We', 'partnered', 'international', 'local', 'their', 'trust', 'us.8,000', 'tampons', 'people', 'their', 'houses', 'explosion.•', 'biggest', 'shelters', 'abused', 'women', 'months', 'worth', 'supply.•', 'carefully', 'chosen', 'rural', 'areas', 'first', 'period', 'poverty', 'mobile', 'festival', 'Jeyetna.•', 'Migrant', 'workers', 'center.•', 'Parents', 'texting', 'every', 'since', 'year.What', 'help3', 'girls', 'afford', 'International', 'recent', 'statistics', '5,000LBP', '30,000LBP', 'Consequently', 'Jeyetik', 'spreading', 'mouth', 'ever.How', 'operateTo', 'quantity-quality-price', 'bulks', 'local', 'supplier', 'devaluation', 'Lebanese', 'makes', 'foreign', 'currency', 'priceless', 'cover', 'girls', 'months', 'donations', 'collecting', 'Lebanese', 'girls', 'school', 'behind', 'their', 'counterparts', 'Period', 'poverty', 'indeed', 'leads', 'alienation', 'women', 'society', 'month', 'after', 'month', 'skipping', 'their', 'school', 'girls', 'their', 'chances', 'getting', 'married', 'uneducated', 'early', 'rises.We', 'Lebanese', 'girls', 'women', 'enough', 'cover', 'their', 'periods', 'months', 'months.Surviving', 'understatement', 'writing', 'description', 'between', 'hours', 'electricity', 'working', 'food.Sources', 'According', 'report', 'poverty', 'Lebanon', 'poverty', 'staggering', 'https', '//news.un.org/en/story/2021/09/1099102', 'According', 'International', 'report', 'women', 'Lebanon', 'afford', 'period', 'products', 'https', '//plan-uk.org/media-centre/economic-crisis-in-lebanon-making-period-products-unaffordable-for-majority-of-womenFRANÇAIS', 'moment', 'lisez', 'choisir', 'entre', 'acheter', 'nourrir', 'enfants', 'paquet', 'serviettes', 'hygiéniques', 'elle-même', 'filles.Voilà', 'réalité', 'Liban', 'connaît', 'grand', 'hyperinflation', 'monde.Presque', 'trois-quarts', 'population', 'pauvreté', 'journaux', 'parlent', 'constamment', 'pauvreté', 'toutes', 'formes.Mais', 'parle', 'filles', 'craignent', 'chaque', 'début', 'leurs', 'règles', 'Personne', 'parle', 'cette', 'forme', 'pauvreté', 'reste', 'méconnue', 'tabou', 'règles', 'empirer', 'situation', 'mères', 'doivent', 'improviser', 'alternatives', 'secret', 'filles', 'apprennent', 'désormais', 'utiliser', 'chaussettes', 'découper', 'leurs', 'vêtements', 'faire', 'serviettes', 'hygiéniques.Le', 'résultat', 'alternatives', 'insanitaires', 'moitié', 'filles', 'utilisent', 'leurs', 'serviettes', 'hygiéniques', 'longtemps', 'exposant', 'infections.L', 'autre', 'moitié', 'souffre', 'problèmes', 'physiques.Et', 'résultat', 'précarité', 'menstruelle', 'filles', 'école', 'travail', 'savez', 'signifie', 'elles', 'quelques', 'années.Comment', 'Jeyetik', 'commencéDepuis', 'malheureuse', 'explosion', 'Jeyetik', 'propre', 'initiaitve', 'personnelle', 'Myriam', 'devenu', 'sororité', 'nationale', 'Passionnées', 'renseignées', 'jeunes', 'filles', 'commencé', 'récolter', 'distribuer', 'serviettes', 'hygiéniques', 'femmes', 'avaient', 'besoin', 'communautés', 'Ensemble', 'avons', 'couvert', 'zones', 'Beyrouth', 'Tripoli', 'Beqaa', 'Keserwan.Nous', 'avons', 'travaillé', 'partenariat', 'locales', 'internationales', 'confiance.8', 'protections', 'hygyéniques', 'données', 'personnes', 'perdu', 'logement', 'cause', 'explosion•', 'grand', 'refuges', 'femmes', 'battues', 'Liban', 'stocks', 'plusieurs', 'mois•', 'zones', 'rurales', 'choisies', 'grâce', 'Jeyetna', 'premier', 'festival', 'mobile', 'précarité', 'menstruelle•', 'travailleuses', 'migrantes', 'centres', 'LGBT•', 'parents', 'contactent', 'jours', 'depuis', 'année', 'dernièrePourquoi', 'avons', 'besoin', 'votre', 'aide3', 'filles', 'moyens', 'acheter', 'protections', 'hygyééniques', 'après', 'statistiques', 'International', 'paquet', 'serviettes', 'hygiéniques', 'passé', 'conséquent', 'Jeyetik', 'jamais', 'faire', 'connaître', 'problème', 'précarité', 'menstruelle.Comment', 'opéronsPour', 'obtenir', 'meilleur', 'rapport', 'qualité-quantité-prix', 'achetons', 'serviettes', 'hygiéniques', 'auprès', 'fournisseur', 'local', 'dévaluation', 'Livre', 'Libanaise', 'monnaies', 'étrangères', 'indispensables.Votre', 'couvrira', 'protections', 'hygiéniques', ""d'une"", 'fille', 'permettent', 'acheter', 'paquets', 'serviettes', 'hygiéniques', 'collectons', 'irons', 'filles', 'Liban', 'elles', 'manquent', 'aucun', 'école', 'travail', 'elles', 'sentent', 'retrait', 'rapport', 'camarades', 'masculins', 'précarité', 'menstruelle', 'effet', 'aliénation', 'femmes', 'société', 'force', 'manquer', 'école', 'après', 'filles', 'tendance', 'abandonner', 'éducation', 'leurs', 'chances', 'marier', 'jeunes', 'inéduquées', 'augmentent.Nous', 'avons', 'donner', 'filles', 'femmes', 'Liban', 'assez', 'protections', 'hygiéniques', 'suffire', 'seulement', 'mois-ci', 'venir.Appeler', 'survie', 'euphémisme', 'quand', 'écrivons', 'cette', 'description', 'entre', 'longues', 'heures', 'coupures', 'électricité', 'emplois', 'temps', 'plein', 'permettent', 'peine', 'acheter', 'nourriture.Sources', ""D'après"", 'dernier', 'rapport', ""l'ONU"", 'pauvreté', 'Liban', 'pauvreté', 'passé', 'https', '//news.un.org/en/story/2021/09/1099102', ""D'après"", ""l'ONG"", 'International', 'femmes', 'Liban', ""n'ont"", 'moyens', ""d'acheter"", 'protections', 'hygiéniques', 'https', '//plan-uk.org/media-centre/economic-crisis-in-lebanon-making-period-products-unaffordable-for-majority-of-womenRead']",330.0,5000.0,22.0,1,19,3
22,"Medical, Illness & Healing",Élancourt,14.3,2022-01-04,7,26,"['Buenos', 'solicitamos', 'ayuda', 'económica', 'costear', 'gastos', 'operatorios', 'hospitalización', 'tratamiento', 'Albert', 'Orcinis.Albert', 'sufrió', 'durante', 'dolores', 'abdominales', 'lograron', 'identificados', 'diferentes', 'médicos', 'Luego', 'dolor', 'estado', 'general', 'agravara', 'logró', 'llegar', 'diagnóstico', 'apendicitis', 'convirtió', 'peritonitis.Se', 'primera', 'operación', 'urgencia', 'tratar', 'apéndice', 'infecciones', 'adyacentes', 'Debido', 'retención', 'líquido', 'hacer', 'segunda', 'operación', 'pocos', 'días.Seguidamente', 'tercera', 'operación', 'necesaria', 'tratar', 'puntos', 'habían', 'abierto', 'causa', 'fuerte', 'ocasionada', 'neumonía.Actualmente', 'Albert', 'médicos', 'lograron', 'causa', 'neumonía', 'identificar', 'antibiótico', 'adecuado', 'recetado', 'Colismethate', 'Colis', 'ampollasdiarias', '-idealmente-', 'antibiótico', 'tiene', 'costo', 'creación', 'campaña', 'poder', 'ayudar', 'cubrir', 'gastos', 'medidos', 'asegurar', 'tratamiento', 'completo', 'recuperación', 'Albert.Cualquier', 'aporte', 'económico', 'medio', 'móvil', 'bienvenido', 'información', 'conseguir', 'medicamentos', 'necesarios.Agradecemos', 'antemano', 'todas', 'personas', 'están', 'pendientes', '❤️Read']",215.0,1500.0,30.714285714285715,1,45,2
23,"Medical, Illness & Healing",Châteaudouble,41.2,2021-12-28,17,33,"['Bonjour', 'appelle', 'Nabil', 'libanais', 'comme', 'savez', 'hospitalisé', 'Liban', 'coûteux', 'Malheureusement', 'famille', 'capacité', 'payer', 'opération', 'chirurgicale', 'grand-mère', 'montant', 'élève', '1600€', 'tourne', 'pouvoir', 'venir', 'famille', 'souhaite', 'bonnes', 'fêtes', 'remerciant', 'coeur', 'votre', 'contribution']",660.0,1600.0,38.8235294117647,1,46,2
24,"Medical, Illness & Healing",Saint-Germain-lès-Arpajon,27.7,2021-11-01,9,90,"['Bonjour', 'appelle', 'Florence', 'maman', 'appris', 'quelques', 'jours', 'avant', 'anniversaire', 'juillet', 'était', 'atteinte', 'cancer', 'lymphome', 'hodgkinien', '.Depuis', 'moments', 'difficiles', 'physiquement', 'biopsie', 'préservation', 'ovocytes', 'chimiothérapie', 'Perte', 'cheveux', 'nausées', 'infections', 'genres', 'passe', 'moments', 'aplasie', 'globules', 'blancs', 'fragile', 'nombreuses', 'hospitalisations', 'maman', 'travailler', 'temps', 'pouvoir', 'présente', 'possible', 'auprès', 'cette', 'cagnotte', 'raison', 'pouvoir', 'continuer', 'présente', 'auprès', 'difficultés', 'financières', 'offrir', 'superbe', 'vacances', 'guérison', 'cette', 'année', 'sommes', 'partis', 'vacances', 'remercie', 'avance', 'votre', 'aideRead']",830.0,3000.0,92.22222222222223,1,47,3
25,"Medical, Illness & Healing",Grenoble,18.7,2021-11-20,19,71,"['Bonjour', 'bienvenue', 'cagnotte', 'ligne', 'notre', 'projet', 'cycle', ""d'IUT"", 'Gestion', 'entreprises', 'administrations', 'GEAvecToi', ""qu'est-ce"", ""c'est"", ""C'est"", 'initiative', 'caractère', 'social', 'étudiants', 'études', 'gestion', 'Concrètement', 'organisons', 'enfants', 'atteints', 'cancer', 'leucémie', 'ainsi', 'fratrie', 'journée', 'neige', 'programme', 'motoneige', 'chiens', 'traineaux', 'patinoire', 'projet', 'résultat', 'partenariat', 'entre', 'GEAvecToi', ""l'association"", 'LOCOMOTIVE.Qui', 'association', 'LOCOMOTIVE', 'fait-elle', 'LOCOMOTIVE', 'accompagne', 'enfants', 'atteints', 'cancer', 'leucémie', 'famille', 'Grenoble-Alpes', 'LOCOMOTIVE', 'composée', 'bénévoles', 'répartis', 'plusieurs', 'groupes', 'activités', 'nomme', 'Locomôm', 'organisent', 'activités', 'sorties', 'ludiques', 'plein', ""s'évader"", 'temps', ""d'une"", 'journée', 'quotidien', 'difficile', 'entourésde', 'leurs', 'frères', 'sœurs.Comment', 'pouvez-vous', 'soutenir', 'cette', 'belle', 'initiative', 'récoltons', 'financer', 'projet', 'journée', 'neige', 'all-inclusive', 'chaque', 'compte', 'votre', 'participez', 'place', 'activités', 'cette', 'journée.Concrètement', 'entrée', 'patinoire', 'enfant-', 'location', 'matériel', 'enfant-', 'après-midi', 'chien', 'traineau', 'enfant.Merci', 'avance', 'votre', 'générosité', 'égard', 'enfants', 'projet']",560.0,3000.0,29.473684210526315,1,48,3
26,"Medical, Illness & Healing",Nemours,43.3,2021-11-26,10,65,"['Bonjour', 'chers', 'frères', 'chères', 'sœurs', 'organisons', 'cagnotte', 'jeune', 'Adnan', 'venant', 'brousse', ""d'une"", 'famille', 'démunie', 'trois', 'Adnan', 'électrocuté', 'files', 'poteau', 'électrique', 'traverse', 'campagne', 'brulé', ""s'est"", 'cassé', 'temps', 'jambe', ""Aujourd'hui"", 'hospitalisé', ""l'hôpital"", 'soudanais', 'Djibouti-ville', 'comme', 'pouvez', 'photo', 'première', 'opération', 'coûté', '180000', 'francs', 'Djibouti', 'somme', 'équivaut', 'euros', 'également', 'trois', 'semaines', 'autre', 'opération', '100000', 'francs', 'Djibouti', 'euros', 'frais', 'opération', ""n'aura"", 'jambe', 'étant', 'brulée', 'cependant', 'difficile', 'cassé', 'traité', 'rétablit', 'nécessiteces', 'opérations', ""s'ajoute"", 'frais', ""d'hospitalisation"", '15000', 'francs', 'Djibouti', 'parents', 'détresse', 'sollicitent', 'votre', 'Toute', 'contribution', 'petite', 'grande', 'soit-elle', ""d'une"", 'grande', 'soutien', 'cette', 'famille', 'personnes', 'Djibouti', 'peuvent', 'rendre', 'personnellement', 'jeune', 'maman', ""l'hôpital"", 'allez-y', 'Merci', 'beaucoup', 'votre', 'soutien', 'Jazakumu', 'Allahu', 'khayran']",433.0,1000.0,43.3,1,49,2
27,"Medical, Illness & Healing",Poitiers,43.3,2022-01-05,19,25,"['there', 'he/him', 'might', 'trans', 'France', 'looking', 'raise', 'funds', 'financing', 'surgery', 'debating', 'making', 'clear', 'January', 'seemed', 'opportunity', 'support', 'greatly', 'surgery', '2500€', 'about', 'saving', 'still', 'money', 'cover', 'additional', 'costs', 'train', 'tickets', 'other', 'medical', 'appointments', 'simply', 'weeks', 'recovery', 'years', 'identifying', 'trans', 'years', 'transition', 'chest', 'pretty', 'large', 'chest', 'reduction', 'surgery', 'thinking', 'enough', 'reduce', 'dysphoria', 'reduction', 'turned', 'disappointment', 'chest', 'still', 'concealed', 'binder', 'feeling', 'extremely', 'dysphoric', 'decade', 'avoiding', 'mirrors', 'clothing', 'tight', 'mental', 'health', 'confidence', 'start', 'living', 'without', 'hiding.After', 'surgery', 'donate', 'things', 'needing', 'anymore', 'binders', 'bras.Thank', 'considering', 'helping', 'working', 'toward']",1083.0,2500.0,57.0,1,50,2
28,"Medical, Illness & Healing",Thiverny,13.1,2022-01-08,8,22,"['Guérir', 'naturellement', 'échange', 'partager', 'retours', ""d'expériences"", 'voilà', 'objectif', 'Bonjour', ""m'appelle"", 'Victoria', ""d'anglais"", 'passionnée', 'dessin', ""d'écriture"", 'jardinage', 'chiens', 'chihuahuas', 'adorables', 'matriarche', 'permettez', ""m'arrêter"", 'avant', 'présentation', 'ressemble', 'profil', 'Meetic.Bien', ""d'habitude"", 'plutôt', 'discrète', 'réseaux', 'sociaux', ""m'adresse"", ""aujourd'hui"", 'grosseurs', 'douloureuses', 'niveau', 'cesse', 'gonfler', 'jusqu', 'devenir', 'problématiques.Après', 'plusieeeurs', 'examens', 'liiiiitres', 'prises', 'avoir', 'tourné', 'pendant', 'moment', 'frousse', ""d'avoir"", 'diagnostic', 'possible', 'cancer', 'ganglions', ""s'est"", 'révélé', ""qu'ils"", 'étaient', 'produits', 'maladie', 'Lyme.Je', 'toujours', 'guérie', 'utilisant', 'méthodes', 'naturelles', 'tourner', 'méthodes', 'alternatives', 'soins', 'traiter', 'Lyme.Ces', 'soins', 'coûteux', 'remboursés', 'comme', 'plupart', 'choses', 'sorte', 'sentiers', 'battus', 'demandent', 'temps', 'toujours', 'forcément', 'lorsque', 'travailler', ""côté.J'ai"", 'alors', 'pourquoi', 'demander', 'financement', 'participatif', 'permettre', 'soigner', 'naturellement', 'aussi', 'donner', 'quelque', 'chose', 'échange', 'votre', 'soutien', 'retour', ""d'expérience"", 'forme', 'permettrait', 'découvrir', 'soins', 'alternatifs', 'utiliser', 'comme', 'Gerson', 'traitement', 'machines', 'génératrice', 'fréquences', 'observer', ""l'efficacité.Mes"", 'idées', 'Suivre', 'parcours', 'soins', 'description', 'méthodes', 'soins', 'souhaite', 'adopter', 'découvrirez', 'Gerson', ""l'utilisation"", 'vitamine', 'parlerai', 'soins', 'fréquences', ""l'occasion"", 'tester', 'résumé', 'différentes', 'lectures', 'sujet', 'sources-', 'quotidien', 'mensuel', 'soins', 'régime', 'alimentaire', 'photos', 'comparaison', 'différents', 'magasins', 'sites', 'internet', 'lesquels', 'ferai', 'achats', 'santé-', 'recettes', 'plannings', 'soins', 'photos', 'vidéos-', 'appareils', 'soins', 'alternatifs', 'utilisés-', 'retour', 'régulier', 'observations', 'effets', 'possibles', 'améliorations…Pour', 'donner', 'retour', ""d'expériences"", 'complet', 'détaillé', 'peut-être', 'aider', 'situation', 'moi.En', ""j'aimerais"", 'compléter', 'ajoutant', 'astuces', 'santé', 'recettes', 'conseils', 'jardinage', 'permaculture…Et', 'aussi', 'retours', 'différents', 'appareils', 'soins', 'alternatifs', 'mag40', 'zappeur', 'Clark', 'physiodetox', 'spooky2…', ""l'acquisition"", 'cours', 'années', 'utilisation', 'efficacité', 'observée.Read']",653.0,5000.0,81.625,1,51,3
29,"Medical, Illness & Healing",Mont-Saint-Aignan,12.5,2022-01-03,15,27,"['Hello', 'Émile', 'genderqueer', 'known', 'trans', 'since', 'would', 'enormous', 'forward', 'could', 'surgery', 'Unfortunately', 'parents', 'resort', 'small', 'donations']",250.0,2000.0,16.666666666666668,1,52,2
30,"Medical, Illness & Healing",Dijon,5.0,2022-01-17,5,13,"[""m'appelle"", 'Gabriel', 'intimes', 'cinquantaine', 'passée.Désireux', 'rapporter', 'cendres', 'décédé', 'cancer', 'village', 'natal', 'espagnol', ""j'entreprends"", 'pèlerinage', 'chemins', 'Compostelle', 'Dijon', 'France', 'Espagne', '2500kms', 'seront', 'parcourus', 'période', 'Avril', '2022.Vous', 'pourrez', 'suivre', 'quotidien', 'Facebook', 'dédiée', 'camino.adelante2022', ""L'intégralité"", 'seront', 'reversés', ""l'association"", ""d'Pouce"", 'association', 'venant', 'enfants', 'atteints', 'cancer', 'Bourgogne', 'modestement', ""l'association"", 'Charco', 'association', 'locale', 'espagnole', 'charge', 'développement', 'culturelle', 'associative', 'village']",100.0,2000.0,20.0,1,53,2
31,"Medical, Illness & Healing",Lyon,8.1,2021-12-06,10,55,"['Hello', 'everyone', 'Serge', 'Father', 'lovely', 'years', 'respectively', 'reside', 'france.The', 'major', 'reason', 'setting', 'crowdfunding', 'campaign', 'result', 'terrible', 'ailment', 'neighbour', 'suffering', 'from.I', 'concerned', 'about', 'wellbeing', 'child', 'almost', 'sleep', 'discovered', 'years', 'neighbour', 'seriously', 'parents', 'unable', 'afford', 'medical', 'surgery', 'child.Jacob', 'suffering', 'severe', 'heart', 'condition', 'called', 'Mitral', 'Insufficiency', 'mitral', 'leakage', 'mitral', 'regurgitation', 'common', 'diseases', 'among', 'heart', 'valve', 'pathologies', 'humans', 'blood', 'caused', 'failure', 'heart', 'mitral', 'valve', 'close', 'tightly.This', 'prompted', 'anyway', 'hence', 'reason', 'crowdfunding', 'campaign', 'unable', 'gather', 'needed', 'amount', 'moment', 'humbly', 'support', 'people', 'around', 'world', 'promising', 'child.I', 'little', 'designed', 'tee-shirts', 'chance', 'materialize', 'offering', 'spread', 'neighbourhood.The', 'contributor', 'tee-shirt', 'sweatshirt', 'which', 'describes', 'state', 'loving', 'caring', 'heart', 'person', 'gives', 'parts', 'beloved', 'close', 'distant', 'neighbour.This', 'project', 'cause', 'gives', 'contributors', 'opportunity', 'Jacob', 'likes', 'around', 'world.WHERE', 'FUNDS', 'collected', 'amount', 'transportation', 'needed', 'Jacob', 'Casamance', 'south', 'senegal', 'Capital', 'Dakar', 'where', 'surgery', 'there', 'skilled', 'Doctor', 'suitable', 'material', 'medical', 'native', 'payment', 'medical', 'surgical', 'operation', 'needed', 'jacob', 'life.The', 'total', 'estimation', 'funds', 'needed', 'euros', 'surgery', 'estimated', 'euros', 'transportation', 'times', 'Casamance', 'Dakar', 'euros', 'minimum', 'Daily', 'Transpotation', 'inside', 'Dakar', 'euros.OTHER', 'HELPWe', 'understand', 'everyone', 'might', 'capable', 'supporting', 'cause', 'besiege', 'please', 'sharing', 'family', 'friends', 'social', 'media', 'their', 'support', 'immensely', 'appreciated.Read']",365.0,4500.0,36.5,1,25,3
